id,value,feed_id,Time Stemp,lat,lon,ele
0FFMKXE4T82FY9Z9D045HATEQK,170.65,2699033,2023-12-19 21:29:33 UTC,,,
0FFMKXG29KMZFRD6RSF8D4QGMY,174.73,2699033,2023-12-19 21:29:39 UTC,,,
0FFMKXHZN7VSMP5X68VQNMRB33,172.11,2699033,2023-12-19 21:29:46 UTC,,,
0FFMKXKX090BZ9T55M9RFEJPGB,170.69,2699033,2023-12-19 21:29:52 UTC,,,
0FFMKXNTE1HX4PYR1BSCZJB4F6,170.51,2699033,2023-12-19 21:29:58 UTC,,,
0FFMKXQQT2SBRMXEH4PDR4N5JK,168.78,2699033,2023-12-19 21:30:04 UTC,,,
0FFMKXSN7TPY589TX4Z06CQY9Y,161.86,2699033,2023-12-19 21:30:11 UTC,,,
0FFMKXVJNP5BRHXNZ4PHF7S330,161.27,2699033,2023-12-19 21:30:17 UTC,,,
0FFMKXXFZ0MQH39B1738N5FZMQ,164.05,2699033,2023-12-19 21:30:23 UTC,,,
0FFMKXZDEHMK6JCB5S9NWX99Z9,168.17,2699033,2023-12-19 21:30:30 UTC,,,
0FFMKY1B497283YWBWNY4322TQ,173.44,2699033,2023-12-19 21:30:36 UTC,,,
0FFMKY38BY4DNPDH2493PSR9JW,177.47,2699033,2023-12-19 21:30:42 UTC,,,
0FFMKY55JK6A8VAVNKF53RTD6D,176.77,2699033,2023-12-19 21:30:48 UTC,,,
0FFMKY730DS7DEMDNTW9YZ2D2E,176.39,2699033,2023-12-19 21:30:55 UTC,,,
0FFMKY90BQ0EHHF27KZ4MT7T9F,172.35,2699033,2023-12-19 21:31:01 UTC,,,
0FFMKYAXPWCBQCYFZWZ0R27EV1,176.42,2699033,2023-12-19 21:31:07 UTC,,,
0FFMKYCV4607N3DS47RVZBRTGH,176.30,2699033,2023-12-19 21:31:14 UTC,,,
0FFMKYERJ3J7JS7WN1NTZZFQS3,173.11,2699033,2023-12-19 21:31:20 UTC,,,
0FFMKYGP2RA27ZEFQZKERK16SS,171.99,2699033,2023-12-19 21:31:26 UTC,,,
0FFMKYJKAS1FC4Q3TH3W9TS0NM,174.06,2699033,2023-12-19 21:31:32 UTC,,,
0FFMKYMGSWCQ3WWXEBK15B5E22,170.72,2699033,2023-12-19 21:31:39 UTC,,,
0FFMKYPE47AK3CRCVKRN6ZY7MF,169.21,2699033,2023-12-19 21:31:45 UTC,,,
0FFMKYRBYF8XEH18KHSVRX8K60,173.95,2699033,2023-12-19 21:31:51 UTC,,,
0FFMKYT8XC5JQPZGKJB8Q85C83,171.56,2699033,2023-12-19 21:31:58 UTC,,,
0FFMKYW6BFG8NSEQSPVBPCSRAX,170.37,2699033,2023-12-19 21:32:04 UTC,,,
0FFMKYY3Q0SP8Y0YXFKZ1YXVJR,175.38,2699033,2023-12-19 21:32:10 UTC,,,
0FFMKZ01213SDXNMQETRSF08WQ,170.70,2699033,2023-12-19 21:32:16 UTC,,,
0FFMKZ1YF3ZFWS97FWGGJ9V4PF,162.13,2699033,2023-12-19 21:32:23 UTC,,,
0FFMKZ3VV5HR3J15G5D1JKSVVS,168.33,2699033,2023-12-19 21:32:29 UTC,,,
0FFMKZ5S99H57H3PETRTBFY802,171.03,2699033,2023-12-19 21:32:35 UTC,,,
0FFMKZ7PQB2K95E7CXRSTN4MV7,171.03,2699033,2023-12-19 21:32:42 UTC,,,
0FFMKZ9M8APD9XEMR8DAVN2QTV,172.55,2699033,2023-12-19 21:32:48 UTC,,,
0FFMKZBHEEQ693A39Q4EC2G4ND,176.73,2699033,2023-12-19 21:32:54 UTC,,,
0FFMKZDETWQ8PFA10993MBNFWD,176.35,2699033,2023-12-19 21:33:00 UTC,,,
0FFMKZFCBK9ZNQEAYM7B95WFBV,179.17,2699033,2023-12-19 21:33:07 UTC,,,
0FFMKZH9KRZW4HPZA9A0M1G43Q,174.51,2699033,2023-12-19 21:33:13 UTC,,,
0FFMKZK71354EQNK8N9Q111GR2,172.13,2699033,2023-12-19 21:33:19 UTC,,,
0FFMKZN4ECR5JT5XPH59MMVXC4,175.77,2699033,2023-12-19 21:33:26 UTC,,,
0FFMKZQ1TC767HQPF1QZHBMY4G,169.27,2699033,2023-12-19 21:33:32 UTC,,,
0FFMKZRZ7SJH7PJHQ9HQYCQ8SV,169.38,2699033,2023-12-19 21:33:38 UTC,,,
0FFMKZTWK86S60VQZDW90GFK5X,173.12,2699033,2023-12-19 21:33:44 UTC,,,
0FFMKZWT09RCTVSVTX1QQ7WK59,170.25,2699033,2023-12-19 21:33:51 UTC,,,
0FFMKZYQD6Z2PHYDJZPEK7P5TZ,165.57,2699033,2023-12-19 21:33:57 UTC,,,
0FFMM00MTZHET1SGTWDP9MAS0D,166.30,2699033,2023-12-19 21:34:03 UTC,,,
0FFMM02JA9BVPY1HSH3M7GGF78,159.71,2699033,2023-12-19 21:34:10 UTC,,,
0FFMM04FK5FRW9WT1ZVGH4YMKD,163.12,2699033,2023-12-19 21:34:16 UTC,,,
0FFMM06D04SPPRZX6YXA3MZBMF,163.80,2699033,2023-12-19 21:34:22 UTC,,,
0FFMM08ABZ7MXWY6AN94BTDR38,165.00,2699033,2023-12-19 21:34:29 UTC,,,
0FFMM0A7XC23TWE0E1W9K6QVTX,160.38,2699033,2023-12-19 21:34:35 UTC,,,
0FFMM0C54EY9V7ZA49ZHRRD4Q9,159.72,2699033,2023-12-19 21:34:41 UTC,,,
0FFMM0E2H68Y8S1DXS0J6VE3K6,157.03,2699033,2023-12-19 21:34:47 UTC,,,
0FFMM0FZXZ5AD8MNYMYEQ5REHT,156.79,2699033,2023-12-19 21:34:54 UTC,,,
0FFMM0HXDRD57XN2GXQW3HN9N7,162.05,2699033,2023-12-19 21:35:00 UTC,,,
0FFMM0KTY2HVR0F4XRXPZY4T5B,166.33,2699033,2023-12-19 21:35:06 UTC,,,
0FFMM0NR7YQSBR86M5NTY1D0R6,167.54,2699033,2023-12-19 21:35:13 UTC,,,
0FFMM0QNTHJW1B3F16KWVNAE72,177.72,2699033,2023-12-19 21:35:19 UTC,,,
0FFMM0SJW5SW7Y1CA3Q55V0R50,174.74,2699033,2023-12-19 21:35:25 UTC,,,
0FFMM0VG93A431MM1RHDBG6YQT,173.15,2699033,2023-12-19 21:35:31 UTC,,,
0FFMM0XDNMRSB8YTVJ8NQEX93K,169.82,2699033,2023-12-19 21:35:38 UTC,,,
0FFMM0ZB2NF3HA3R8RK7TGAV09,166.11,2699033,2023-12-19 21:35:44 UTC,,,
0FFMM118QRH9JC2GQ0MGXVE3TC,162.99,2699033,2023-12-19 21:35:50 UTC,,,
0FFMM135W7W0ZZYY9S95FD01BR,162.40,2699033,2023-12-19 21:35:57 UTC,,,
0FFMM153AG04WSRPCN0AFX0C84,163.70,2699033,2023-12-19 21:36:03 UTC,,,
0FFMM170PFRFNHEMKWNS14K0R3,161.66,2699033,2023-12-19 21:36:09 UTC,,,
0FFMM18Y4414RXDQ9XQPZDG91K,159.50,2699033,2023-12-19 21:36:15 UTC,,,
0FFMM1AVF436ZB064Z959HTBTX,162.15,2699033,2023-12-19 21:36:22 UTC,,,
0FFMM1CRVPCQR1TMDMSZ7HVX0E,159.48,2699033,2023-12-19 21:36:28 UTC,,,
0FFMM1EPDKX3CMPTGWHBN6S4AR,158.23,2699033,2023-12-19 21:36:34 UTC,,,
0FFMM1GKMX961K0J2S6SGSA3A5,157.66,2699033,2023-12-19 21:36:41 UTC,,,
0FFMM1JH27KBC6A7YWH2WRY5QM,152.83,2699033,2023-12-19 21:36:47 UTC,,,
0FFMM1MEFN4M0TQFG4KVGTKP0W,155.00,2699033,2023-12-19 21:36:53 UTC,,,
0FFMM1PBSZ45B2WPYFZZMXCWWR,159.73,2699033,2023-12-19 21:36:59 UTC,,,
0FFMM1R9EBYM0PYXYFR8NAZSHT,162.77,2699033,2023-12-19 21:37:06 UTC,,,
0FFMM1T6P58GZH4JV7EMJG81GA,156.63,2699033,2023-12-19 21:37:12 UTC,,,
0FFMM1W416KARSNXD0N2NY0NT6,154.30,2699033,2023-12-19 21:37:18 UTC,,,
0FFMM1Y1GR88RRHPD149HT0VBE,153.05,2699033,2023-12-19 21:37:25 UTC,,,
0FFMM1ZYXR421CX16PF20182FV,155.50,2699033,2023-12-19 21:37:31 UTC,,,
0FFMM21W8Q46F41YX767T9Y5YK,159.40,2699033,2023-12-19 21:37:37 UTC,,,
0FFMM23SKX7DZDDFFWYK40GY65,154.53,2699033,2023-12-19 21:37:43 UTC,,,
0FFMM25PZHTT64300AKDCJJ5TC,150.55,2699033,2023-12-19 21:37:50 UTC,,,
0FFMM27MBYNBBRNVX1VSSB1SGR,147.36,2699033,2023-12-19 21:37:56 UTC,,,
0FFMM29HSF7W9TJHCFJHS9QYH8,149.38,2699033,2023-12-19 21:38:02 UTC,,,
0FFMM2BFCCZS33M2E1ER079ZA9,158.72,2699033,2023-12-19 21:38:09 UTC,,,
0FFMM2DCN60XKWJV50F4MV5DSC,154.08,2699033,2023-12-19 21:38:15 UTC,,,
0FFMM2F9YW83MH7KX67GXHVW6J,156.73,2699033,2023-12-19 21:38:21 UTC,,,
0FFMM2H7CMNN6H1GR27BYXFFC1,153.72,2699033,2023-12-19 21:38:27 UTC,,,
0FFMM2K4RFGNHJZQNNXR9KBHFR,155.24,2699033,2023-12-19 21:38:34 UTC,,,
0FFMM2N2BY4418BMZ26GKGPW1V,158.81,2699033,2023-12-19 21:38:40 UTC,,,
0FFMM2PZGF53XZ59ME6YA3G9NG,157.44,2699033,2023-12-19 21:38:46 UTC,,,
0FFMM2RWYF6H485Y01VW4X8XX6,156.91,2699033,2023-12-19 21:38:53 UTC,,,
0FFMM2TT9Q9VDS7H52R3EWBXX5,155.11,2699033,2023-12-19 21:38:59 UTC,,,
0FFMM2WQPANWZZCAY8X0417Q3T,151.90,2699033,2023-12-19 21:39:05 UTC,,,
0FFMM2YN4BA9JRT25D6QRMP39W,152.36,2699033,2023-12-19 21:39:11 UTC,,,
0FFMM30JFEBK5J5ET0A46H3ZBE,157.27,2699033,2023-12-19 21:39:18 UTC,,,
0FFMM32FX2G4SXSVMGPEGGA72H,164.13,2699033,2023-12-19 21:39:24 UTC,,,
0FFMM34D994EBNZJPAXH9B34XD,159.57,2699033,2023-12-19 21:39:30 UTC,,,
0FFMM36AQ1VQW1AWHCPF10HTW0,156.25,2699033,2023-12-19 21:39:37 UTC,,,
0FFMM38855SJHYCDVB95BXVBFY,162.20,2699033,2023-12-19 21:39:43 UTC,,,
0FFMM3A5GMMXZ5CBDT17QK4NDN,164.64,2699033,2023-12-19 21:39:49 UTC,,,
0FFMM3C2W3YY4FTSABWF6MJDWY,160.17,2699033,2023-12-19 21:39:55 UTC,,,
0FFMM3E08R9YVQCQHDXRQVXBAA,159.31,2699033,2023-12-19 21:40:02 UTC,,,
0FFMM3FXXB9P117DM4MDF8E6GJ,156.83,2699033,2023-12-19 21:40:08 UTC,,,
0FFMM3HV4N80193E6FD57ZRBMS,153.94,2699033,2023-12-19 21:40:14 UTC,,,
0FFMM3KRF6R5562M9B828STBMY,151.04,2699033,2023-12-19 21:40:21 UTC,,,
0FFMM3NNV9DXDJ5S5X9SQAGEB3,151.87,2699033,2023-12-19 21:40:27 UTC,,,
0FFMM3QK8FV3JJ774P1CKC4JR4,154.44,2699033,2023-12-19 21:40:33 UTC,,,
0FFMM3SGNXPFV1TWAEDFMDTE3W,149.38,2699033,2023-12-19 21:40:39 UTC,,,
0FFMM3VE1Y3N7XXHN021J893GC,151.03,2699033,2023-12-19 21:40:46 UTC,,,
0FFMM3XBD2PF3076R2JJQ10X2S,149.94,2699033,2023-12-19 21:40:52 UTC,,,
0FFMM3Z8TGV8RHSKJ1V1TVYE0M,149.95,2699033,2023-12-19 21:40:58 UTC,,,
0FFMM4166W8J1140648Y7M58N3,150.92,2699033,2023-12-19 21:41:05 UTC,,,
0FFMM433K4ZFAAGE98Y099WWBE,153.34,2699033,2023-12-19 21:41:11 UTC,,,
0FFMM4514Y4A072G45K883ZTRB,151.04,2699033,2023-12-19 21:41:17 UTC,,,
0FFMM46YC56NY39GYYWT1558RG,149.01,2699033,2023-12-19 21:41:23 UTC,,,
0FFMM48VSXDVBKF45447JC2QY7,146.55,2699033,2023-12-19 21:41:30 UTC,,,
0FFMM4AS7Q4FB8RH4CN5SDRYR6,147.13,2699033,2023-12-19 21:41:36 UTC,,,
0FFMM4CPJS135HNVJ6J4KQ9AK7,147.29,2699033,2023-12-19 21:41:42 UTC,,,
0FFMM4EKZ7R0KWGD9GF7F950GK,150.71,2699033,2023-12-19 21:41:49 UTC,,,
0FFMM4GHBC1ZKV9DBKZC0WP1Z9,150.26,2699033,2023-12-19 21:41:55 UTC,,,
0FFMM4JET9FED99TXRA4PEC860,143.67,2699033,2023-12-19 21:42:01 UTC,,,
0FFMM4MC7FHGBXP11051AGP24Z,143.07,2699033,2023-12-19 21:42:07 UTC,,,
0FFMM4P9K9QND3CR4TVMKQDCFF,147.45,2699033,2023-12-19 21:42:14 UTC,,,
0FFMM4R6YH8E3884V3VJFH4NST,149.54,2699033,2023-12-19 21:42:20 UTC,,,
0FFMM4T4C0E4JFC19HKFVMKEAW,148.44,2699033,2023-12-19 21:42:26 UTC,,,
0FFMM4W1R3JT4TVDBD9Q4ZMDSD,150.35,2699033,2023-12-19 21:42:33 UTC,,,
0FFMM4XZ5J499TT2B0M85BZZDC,153.96,2699033,2023-12-19 21:42:39 UTC,,,
0FFMM4ZWHPHKXSXENKMRGKPFCA,155.50,2699033,2023-12-19 21:42:45 UTC,,,
0FFMM51SX1SGT5TMWD90CYDMM2,156.37,2699033,2023-12-19 21:42:51 UTC,,,
0FFMM53QC9WYEX4KFY80K4ZBHD,153.02,2699033,2023-12-19 21:42:58 UTC,,,
0FFMM55MRESM6REE4K4F36NCW9,149.63,2699033,2023-12-19 21:43:04 UTC,,,
0FFMM57J5F7D5XYY0HPD297HQE,147.66,2699033,2023-12-19 21:43:10 UTC,,,
0FFMM59FGV6DCPS8HY01BFE2TH,142.58,2699033,2023-12-19 21:43:17 UTC,,,
0FFMM5BD4X8K71N9H3M269AG8F,141.64,2699033,2023-12-19 21:43:23 UTC,,,
0FFMM5DA9Q88RR1HBTN8ERM74P,140.25,2699033,2023-12-19 21:43:29 UTC,,,
0FFMM5F7NVZ3M8F4HE423HAR27,135.98,2699033,2023-12-19 21:43:35 UTC,,,
0FFMM5H51VN8PQ8VC1SY9514C9,142.44,2699033,2023-12-19 21:43:42 UTC,,,
0FFMM5K2F2KCJ2KQTWJ36YJCBA,144.82,2699033,2023-12-19 21:43:48 UTC,,,
0FFMM5MZXDQ3W5G9DJSMB7NNBH,147.99,2699033,2023-12-19 21:43:54 UTC,,,
0FFMM5PXA6D17GA87N80A7V63G,146.19,2699033,2023-12-19 21:44:01 UTC,,,
0FFMM5RTPD5EDR27XA9QFDAVWV,146.07,2699033,2023-12-19 21:44:07 UTC,,,
0FFMM5TR1QPWD0ZZVEX3H2R37N,148.17,2699033,2023-12-19 21:44:13 UTC,,,
0FFMM5WNEGXE87P0AR9P59ZNMB,147.46,2699033,2023-12-19 21:44:19 UTC,,,
0FFMM5YJT6ZJ0BK4AQBHCCJYKP,149.99,2699033,2023-12-19 21:44:26 UTC,,,
0FFMM60G6QYCC7WXY39XYJ9S45,149.29,2699033,2023-12-19 21:44:32 UTC,,,
0FFMM62DM5JH8HM4DC1WED27EQ,147.31,2699033,2023-12-19 21:44:38 UTC,,,
0FFMM64B0RCM3H3B25W5KH3X82,148.03,2699033,2023-12-19 21:44:45 UTC,,,
0FFMM668CYHT8WN6M13THXG5NM,151.71,2699033,2023-12-19 21:44:51 UTC,,,
0FFMM685SJTPTGB8WEN3K0V8JB,155.44,2699033,2023-12-19 21:44:57 UTC,,,
0FFMM6A3ER0FV3886ZH374J1VF,154.37,2699033,2023-12-19 21:45:03 UTC,,,
0FFMM6C0N0E7DMQDQVYMW7FJAG,152.74,2699033,2023-12-19 21:45:10 UTC,,,
0FFMM6DXZDJJ7Z88XP3YGSZDVY,153.44,2699033,2023-12-19 21:45:16 UTC,,,
0FFMM6FVBKY9KW5SSK70V7GN9P,153.05,2699033,2023-12-19 21:45:22 UTC,,,
0FFMM6HRS3HAYNXP7ZZGAF5ZHP,161.87,2699033,2023-12-19 21:45:29 UTC,,,
0FFMM6KPFF1WR3693P0BMP79YC,159.58,2699033,2023-12-19 21:45:35 UTC,,,
0FFMM6NKHQ724ECGHK7WBMBQHE,156.98,2699033,2023-12-19 21:45:41 UTC,,,
0FFMM6QH0WFY3HWDJ3GV1RXSZ3,154.86,2699033,2023-12-19 21:45:47 UTC,,,
0FFMM6SEBAS656S8F3V90P5CKQ,149.80,2699033,2023-12-19 21:45:54 UTC,,,
0FFMM6VBQG6C7F8YEB2AKBMYK0,146.14,2699033,2023-12-19 21:46:00 UTC,,,
0FFMM6X98H26KDVGH0QFJ33ETC,148.17,2699033,2023-12-19 21:46:06 UTC,,,
0FFMM6Z6JBW5JPA3FMP8XPH835,147.20,2699033,2023-12-19 21:46:13 UTC,,,
0FFMM713XADKW36W18C787EHCF,149.64,2699033,2023-12-19 21:46:19 UTC,,,
0FFMM731CKB1RBGPESZRR1RCW1,146.34,2699033,2023-12-19 21:46:25 UTC,,,
0FFMM74YSDSNRKCKZ2413CSC3S,144.89,2699033,2023-12-19 21:46:31 UTC,,,
0FFMM76W453Q4NDTT8WHA5C1SA,144.77,2699033,2023-12-19 21:46:38 UTC,,,
0FFMM78SF8SZ6SNG9M36E2W4FB,143.18,2699033,2023-12-19 21:46:44 UTC,,,
0FFMM7APXEP3XV03B9RT2CV5RH,146.14,2699033,2023-12-19 21:46:50 UTC,,,
0FFMM7CMEYXWZNADN1WTEZ12NW,143.65,2699033,2023-12-19 21:46:57 UTC,,,
0FFMM7EHPCG0PZ78D4NFJJDFXG,142.84,2699033,2023-12-19 21:47:03 UTC,,,
0FFMM7GF3FM4XJTJNNGJYMTVDY,137.92,2699033,2023-12-19 21:47:09 UTC,,,
0FFMM7JCEY3RBTMKPTC2YD9H1T,135.25,2699033,2023-12-19 21:47:15 UTC,,,
0FFMM7M9ZQQWXXYWP6G8K8X5TS,136.18,2699033,2023-12-19 21:47:22 UTC,,,
0FFMM7P7A1BABM3PR316G4CER3,141.86,2699033,2023-12-19 21:47:28 UTC,,,
0FFMM7R4QCFEFP5ZGQ73HKTN1S,140.32,2699033,2023-12-19 21:47:34 UTC,,,
0FFMM7T21060HEAA9Q2NEZNCF6,140.77,2699033,2023-12-19 21:47:41 UTC,,,
0FFMM7VZMF1M7BVTNMGA6DWY2A,142.41,2699033,2023-12-19 21:47:47 UTC,,,
0FFMM7XWV1GE29RYD4THT2MHE1,140.13,2699033,2023-12-19 21:47:53 UTC,,,
0FFMM7ZT88H1GTXM68SR343NJN,139.82,2699033,2023-12-19 21:48:00 UTC,,,
0FFMM81QP1XYBN4BG6V9XDHHSR,141.26,2699033,2023-12-19 21:48:06 UTC,,,
0FFMM83N1K0GJ0A4T76KZFT8YK,140.13,2699033,2023-12-19 21:48:12 UTC,,,
0FFMM85JGHG852C7B107V6A43N,140.01,2699033,2023-12-19 21:48:18 UTC,,,
0FFMM87FV60CTMHRTW1F9CNXQ6,134.18,2699033,2023-12-19 21:48:25 UTC,,,
0FFMM89D671ZV4K6AYM306S7W3,135.42,2699033,2023-12-19 21:48:31 UTC,,,
0FFMM8BAJP31Y7J5BSJ2YG8P74,133.41,2699033,2023-12-19 21:48:37 UTC,,,
0FFMM8D82NJABSYX0MTR966XWG,134.16,2699033,2023-12-19 21:48:44 UTC,,,
0FFMM8F5DVR84EJ55DCHTDWCNZ,141.48,2699033,2023-12-19 21:48:50 UTC,,,
0FFMM8H2YC5F4FVH83KE9RM1NE,137.29,2699033,2023-12-19 21:48:56 UTC,,,
0FFMM8K0635S4BR8DBGRGCHP1K,135.06,2699033,2023-12-19 21:49:02 UTC,,,
0FFMM8MXK62DSMWT37EE1V8WYS,135.84,2699033,2023-12-19 21:49:09 UTC,,,
0FFMM8PV16JCT9QGPG8GDCEPHY,135.42,2699033,2023-12-19 21:49:15 UTC,,,
0FFMM8RRBBN4Q5V9Y3GDMQ7ATK,135.99,2699033,2023-12-19 21:49:21 UTC,,,
0FFMM8TNTK7EMDGYQ8T4DCTCHZ,143.16,2699033,2023-12-19 21:49:28 UTC,,,
0FFMM8WK7K97DDD1A2PN399MS3,141.58,2699033,2023-12-19 21:49:34 UTC,,,
0FFMM8YGNSD988394QY47A360T,139.32,2699033,2023-12-19 21:49:40 UTC,,,
0FFMM90DZ00ZCKH5YS7ZN79NDF,137.36,2699033,2023-12-19 21:49:46 UTC,,,
0FFMM92BBPZMVDTMFEYSS922Z6,140.69,2699033,2023-12-19 21:49:53 UTC,,,
0FFMM948PR69W95KRVQ2EAYBRA,140.95,2699033,2023-12-19 21:49:59 UTC,,,
0FFMM9667EA6DT2WCJKHBVBEH6,138.60,2699033,2023-12-19 21:50:05 UTC,,,
0FFMM983X7DAFYJDSR4G52EPD4,137.67,2699033,2023-12-19 21:50:12 UTC,,,
0FFMM9A0YGAGZNKQ8Y9Y28YQQV,141.48,2699033,2023-12-19 21:50:18 UTC,,,
0FFMM9BYAKDYWG2D6XYAG2FH5F,143.67,2699033,2023-12-19 21:50:24 UTC,,,
0FFMM9DVQVD2S7C4BV77T7EWTM,148.47,2699033,2023-12-19 21:50:30 UTC,,,
0FFMM9FS2PC6SX2F9HQ52ZE9A6,147.82,2699033,2023-12-19 21:50:37 UTC,,,
0FFMM9HPJPG2F07RVS82GSP6KC,143.62,2699033,2023-12-19 21:50:43 UTC,,,
0FFMM9KKXBC16Y49YCC545S4PG,138.57,2699033,2023-12-19 21:50:49 UTC,,,
0FFMM9NH87M82HD8VJJ1H51T2B,138.67,2699033,2023-12-19 21:50:56 UTC,,,
0FFMM9QEP75ER1KT0H6TGFQ3RK,136.00,2699033,2023-12-19 21:51:02 UTC,,,
0FFMM9SC4KA9QB97ZYKQC7QCF9,133.35,2699033,2023-12-19 21:51:08 UTC,,,
0FFMM9V9J2X5NC4YBV1WKM17GN,134.50,2699033,2023-12-19 21:51:14 UTC,,,
0FFMM9X6WPDPSWZ65FB606A9X7,138.44,2699033,2023-12-19 21:51:21 UTC,,,
0FFMM9Z48MK5WTAP9R62VA0QKA,138.98,2699033,2023-12-19 21:51:27 UTC,,,
0FFMMA11Q9C5Q101VKG39DSSH4,140.35,2699033,2023-12-19 21:51:33 UTC,,,
0FFMMA2Z3SMWCCFEZ1M2T7FTRV,140.78,2699033,2023-12-19 21:51:40 UTC,,,
0FFMMA4WF55D1879MGSAFTV7F8,138.44,2699033,2023-12-19 21:51:46 UTC,,,
0FFMMA6ST15YB43H9AD7F6B6Y8,136.12,2699033,2023-12-19 21:51:52 UTC,,,
0FFMMA8Q80Z60CPBKC5B4VF6WZ,134.56,2699033,2023-12-19 21:51:58 UTC,,,
0FFMMAAMMA3J2PV4BF7EJ7WQJ7,132.35,2699033,2023-12-19 21:52:05 UTC,,,
0FFMMACJ065X3CQ2Y5CNYC6127,130.99,2699033,2023-12-19 21:52:11 UTC,,,
0FFMMAEFDBBME8ED0B2HWJ7T7W,133.04,2699033,2023-12-19 21:52:17 UTC,,,
0FFMMAGCS1XQ9HK3E0JBRZPKMA,136.43,2699033,2023-12-19 21:52:24 UTC,,,
0FFMMAJA5GYWNQXHFBXK20KMQM,137.22,2699033,2023-12-19 21:52:30 UTC,,,
0FFMMAM7JCM7132Y7QN13F14VD,135.86,2699033,2023-12-19 21:52:36 UTC,,,
0FFMMAP4ZE1K7NY014BE8HJEWV,136.95,2699033,2023-12-19 21:52:42 UTC,,,
0FFMMAR2DX9FKEWS1D0211Y4YQ,137.45,2699033,2023-12-19 21:52:49 UTC,,,
0FFMMASZT3BS4VF4WM7J79N44Z,137.45,2699033,2023-12-19 21:52:55 UTC,,,
0FFMMAVX6H5RM5JZ9JQPW9J43D,139.05,2699033,2023-12-19 21:53:01 UTC,,,
0FFMMAXTJDZY3AW0XF9RJCHH5V,139.87,2699033,2023-12-19 21:53:08 UTC,,,
0FFMMAZQYF53WGF8VQCZK3HM6T,139.29,2699033,2023-12-19 21:53:14 UTC,,,
0FFMMB1NBJV3BFMDYF1BNTRN5W,140.71,2699033,2023-12-19 21:53:20 UTC,,,
0FFMMB3JYF4206BRDBJ6GNFVDD,139.87,2699033,2023-12-19 21:53:26 UTC,,,
0FFMMB5G5W603K49SSW7KH79XP,138.12,2699033,2023-12-19 21:53:33 UTC,,,
0FFMMB7DJWPHKBYEEVRHCDA692,142.97,2699033,2023-12-19 21:53:39 UTC,,,
0FFMMB9AYBVM6A937AM7X8MWAT,140.01,2699033,2023-12-19 21:53:45 UTC,,,
0FFMMBB8EZQY78H6NKSPMSJ17M,137.44,2699033,2023-12-19 21:53:52 UTC,,,
0FFMMBD5RCZM6MW4VBDS4GFKBY,133.06,2699033,2023-12-19 21:53:58 UTC,,,
0FFMMBF32KWX4TPSKBQJ579M5M,131.97,2699033,2023-12-19 21:54:04 UTC,,,
0FFMMBH0FN757GBXYEH0ZKZ3S7,138.91,2699033,2023-12-19 21:54:10 UTC,,,
0FFMMBJXXDXX9FJVEBHENH3EH1,150.64,2699033,2023-12-19 21:54:17 UTC,,,
0FFMMBMVA1WQYN4701MXQ8P1NR,139.19,2699033,2023-12-19 21:54:23 UTC,,,
0FFMMBPRSXVD6R4QZQDTHEVA78,136.61,2699033,2023-12-19 21:54:29 UTC,,,
0FFMMBRP30EJWFDEKB08PY17ZJ,149.10,2699033,2023-12-19 21:54:36 UTC,,,
0FFMMBTKFK8KJDZ82ENTVGHWS6,163.84,2699033,2023-12-19 21:54:42 UTC,,,
0FFMMBWH4FX8WCGV9WJ7SNPN31,165.70,2699033,2023-12-19 21:54:48 UTC,,,
0FFMMBYE9KX5J4FB2FGWMKBNR2,145.74,2699033,2023-12-19 21:54:54 UTC,,,
0FFMMC0BPXKQ1K8X7TP8099631,139.04,2699033,2023-12-19 21:55:01 UTC,,,
0FFMMC292B2A4W553DS885CJEC,139.09,2699033,2023-12-19 21:55:07 UTC,,,
0FFMMC46DVCYA6V0SAC4H7WJ0B,136.38,2699033,2023-12-19 21:55:13 UTC,,,
0FFMMC63TNC8BEWHTWN954DP49,132.77,2699033,2023-12-19 21:55:20 UTC,,,
0FFMMC8179XVCH3DD15GWF93GW,133.29,2699033,2023-12-19 21:55:26 UTC,,,
0FFMMC9YME67MRWJTKYMXGRZX7,131.67,2699033,2023-12-19 21:55:32 UTC,,,
0FFMMCBW18GT6WRDNJ8RZ61ZNH,201.91,2699033,2023-12-19 21:55:38 UTC,,,
0FFMMCDSJ2T7EG1E8TCE3TH8CD,253.89,2699033,2023-12-19 21:55:45 UTC,,,
0FFMMCFPSJQAR0CPS2SQWG4FB7,264.32,2699033,2023-12-19 21:55:51 UTC,,,
0FFMMCHM5Y85GMA3PYRTJ7DSHW,293.21,2699033,2023-12-19 21:55:57 UTC,,,
0FFMMCKHJX94ZAM3D26ARZYJ3Y,366.34,2699033,2023-12-19 21:56:04 UTC,,,
0FFMMCNEZFNBJ0AXVKGF2WAPSH,375.19,2699033,2023-12-19 21:56:10 UTC,,,
0FFMMCQCCARSXC82C17987CPZX,301.37,2699033,2023-12-19 21:56:16 UTC,,,
0FFMMCS9RH9KP979HQEZK1WNQV,204.60,2699033,2023-12-19 21:56:22 UTC,,,
0FFMMCV755N5WT8WP09BEBC1VC,377.91,2699033,2023-12-19 21:56:29 UTC,,,
0FFMMCX4JD5CVB801XXVK7AHV7,365.42,2699033,2023-12-19 21:56:35 UTC,,,
0FFMMCZ20ZXP4KEN42E48C19W0,305.10,2699033,2023-12-19 21:56:41 UTC,,,
