si,pga,x,y,z,time,erdbeben
0,0,-23.00,-139.00,-2.00,349711,0
0,0,-9.00,-151.00,18.00,349735,0
0,0,-29.00,-139.00,24.00,349759,0
0,0,-3.00,-141.00,22.00,349783,0
0,0,-11.00,-123.00,18.00,349808,0
0,0,-25.00,-133.00,20.00,349831,0
0,0,-33.00,-141.00,20.00,349855,0
0,0,-5.00,-141.00,12.00,349878,0
0,0,-9.00,-143.00,28.00,349902,0
0,0,1.00,-155.00,40.00,349925,0
0,0,-17.00,-129.00,22.00,349949,0
0,0,-5.00,-145.00,16.00,349972,0
0,0,-15.00,-141.00,36.00,349996,0
0,0,-19.00,-129.00,20.00,350019,0
0,0,-25.00,-139.00,28.00,350043,0
0,0,-23.00,-145.00,18.00,350087,0
0,0,-33.00,-127.00,20.00,350112,0
0,0,-13.00,-131.00,14.00,350136,0
0,0,-17.00,-129.00,18.00,350160,0
0,0,-11.00,-139.00,14.00,350184,0
0,0,-25.00,-131.00,20.00,350208,0
0,0,-31.00,-135.00,28.00,350232,0
0,0,-25.00,-133.00,-8.00,350256,0
0,0,-23.00,-145.00,12.00,350280,0
0,0,-25.00,-137.00,14.00,350304,0
0,0,-45.00,-149.00,8.00,350328,0
0,0,-15.00,-127.00,34.00,350352,0
0,0,-7.00,-153.00,40.00,350376,0
0,0,-17.00,-137.00,20.00,350400,0
0.00,0.00,1.00,-129.00,18.00,350708,1
0.00,0.00,-29.00,-137.00,22.00,350774,1
0.00,0.00,-5.00,-143.00,28.00,350839,1
0.00,0.00,-17.00,-131.00,10.00,350905,1
0.00,0.00,-1.00,-137.00,-6.00,350970,1
0.00,0.00,-31.00,-133.00,-10.00,351035,1
0.00,0.00,-35.00,-149.00,24.00,351100,1
0.00,0.00,-7.00,-127.00,14.00,351166,1
0.00,0.00,-21.00,-131.00,46.00,351232,1
0.00,0.00,-3.00,-139.00,16.00,351318,1
0,0,-17.00,-147.00,0.00,351342,0
0,0,-5.00,-147.00,28.00,351365,0
0,0,-31.00,-153.00,32.00,351389,0
0,0,-27.00,-139.00,40.00,351412,0
0,0,-21.00,-137.00,12.00,351436,0
0,0,-11.00,-131.00,28.00,351460,0
0,0,-29.00,-113.00,20.00,351483,0
0,0,-19.00,-141.00,-6.00,351507,0
0,0,-9.00,-137.00,30.00,351530,0
0,0,-5.00,-149.00,36.00,351553,0
0,0,-15.00,-123.00,28.00,351576,0
0,0,-27.00,-129.00,28.00,351599,0
0,0,-31.00,-149.00,16.00,351623,0
0,0,-17.00,-137.00,12.00,351646,0
0,0,-9.00,-149.00,16.00,351669,0
0,0,-17.00,-135.00,2.00,351692,0
0,0,-17.00,-131.00,14.00,351716,0
0,0,-13.00,-131.00,36.00,351739,0
0,0,-31.00,-129.00,36.00,351763,0
0,0,-5.00,-145.00,26.00,351786,0
0,0,-15.00,-153.00,14.00,351809,0
0,0,-27.00,-141.00,14.00,351833,0
0,0,-3.00,-137.00,22.00,351856,0
0,0,-9.00,-139.00,26.00,351880,0
0,0,-19.00,-133.00,32.00,351903,0
0,0,-11.00,-115.00,16.00,351927,0
0,0,-7.00,-127.00,10.00,351950,0
0,0,-9.00,-139.00,44.00,351974,0
0,0,-39.00,-155.00,24.00,351998,0
0,0,-29.00,-141.00,20.00,352021,0
0,0,-19.00,-137.00,16.00,352045,0
0,0,-43.00,-155.00,14.00,352068,0
0,0,17.00,-135.00,12.00,352091,0
0,0,-11.00,-147.00,14.00,352114,0
0,0,-19.00,-129.00,26.00,352137,0
0,0,-21.00,-139.00,12.00,352160,0
0,0,-15.00,-135.00,-6.00,352204,0
0,0,-23.00,-135.00,26.00,352227,0
0,0,-21.00,-149.00,20.00,352251,0
0,0,-23.00,-139.00,6.00,352274,0
0,0,-5.00,-133.00,30.00,352298,0
0,0,-13.00,-137.00,20.00,352321,0
0,0,-1.00,-143.00,2.00,352344,0
0,0,-9.00,-137.00,10.00,352368,0
0,0,-17.00,-137.00,6.00,352391,0
0,0,-29.00,-141.00,28.00,352415,0
0,0,-15.00,-141.00,24.00,352438,0
0,0,1.00,-129.00,24.00,352461,0
0,0,-25.00,-127.00,24.00,352485,0
0,0,-15.00,-143.00,2.00,352528,0
0,0,-29.00,-127.00,-2.00,352551,0
0,0,-21.00,-135.00,34.00,352574,0
0,0,-21.00,-149.00,34.00,352597,0
0,0,-25.00,-129.00,18.00,352620,0
0,0,-17.00,-131.00,34.00,352644,0
0,0,-19.00,-133.00,22.00,352667,0
0,0,-3.00,-135.00,26.00,352691,0
0,0,-33.00,-131.00,30.00,352715,0
0,0,-3.00,-143.00,26.00,352738,0
0,0,-23.00,-139.00,18.00,352762,0
0,0,-27.00,-139.00,-2.00,352785,0
0,0,-31.00,-137.00,24.00,352809,0
0,0,-9.00,-129.00,28.00,352852,0
0,0,-39.00,-137.00,22.00,352875,0
0,0,-3.00,-139.00,24.00,352898,0
0,0,-19.00,-155.00,12.00,352922,0
0,0,-19.00,-143.00,2.00,352945,0
0,0,-15.00,-139.00,20.00,352969,0
0,0,-11.00,-149.00,-2.00,352992,0
0,0,-9.00,-143.00,22.00,353016,0
0,0,-45.00,-141.00,0.00,353039,0
0,0,-27.00,-129.00,38.00,353063,0
0,0,-29.00,-137.00,18.00,353086,0
0,0,-9.00,-133.00,8.00,353109,0
0,0,-9.00,-133.00,16.00,353133,0
0,0,-29.00,-133.00,34.00,353176,0
0,0,-15.00,-165.00,10.00,353199,0
0,0,-31.00,-135.00,16.00,353223,0
0,0,-9.00,-133.00,28.00,353246,0
0,0,-3.00,-143.00,18.00,353270,0
0,0,-25.00,-133.00,26.00,353293,0
0,0,-7.00,-129.00,22.00,353317,0
0,0,7.00,-123.00,18.00,353340,0
0,0,-21.00,-145.00,30.00,353363,0
