si,pga,x,y,z,time,erdbeben
0,0,-18.00,-36.00,44.00,29817,0
0,0,-14.00,-40.00,20.00,29840,0
0,0,-16.00,-42.00,20.00,29864,0
0,0,-16.00,-52.00,12.00,29888,0
0,0,-2.00,-38.00,36.00,29912,0
0,0,-4.00,-14.00,18.00,29935,0
0,0,-10.00,-44.00,40.00,29959,0
0,0,-10.00,-34.00,38.00,29983,0
0,0,-36.00,-52.00,12.00,30007,0
0,0,-4.00,-62.00,8.00,30031,0
0,0,-14.00,-38.00,14.00,30054,0
0,0,-4.00,-34.00,30.00,30077,0
0,0,-26.00,-30.00,36.00,30101,0
0,0,-10.00,-28.00,68.00,30125,0
0,0,-14.00,-42.00,22.00,30149,0
0,0,-16.00,-36.00,26.00,30172,0
0,0,-4.00,-38.00,30.00,30196,0
0,0,-4.00,-36.00,10.00,30219,0
0,0,4.00,-32.00,16.00,30243,0
0,0,6.00,-26.00,18.00,30266,0
0,0,-14.00,-50.00,-8.00,30290,0
0,0,0.00,-42.00,10.00,30313,0
0,0,-10.00,-20.00,14.00,30337,0
0,0,-12.00,-36.00,10.00,30361,0
0,0,-12.00,-44.00,38.00,30384,0
0,0,-16.00,-28.00,12.00,30408,0
0,0,-10.00,-34.00,20.00,30431,0
0,0,-10.00,-46.00,0.00,30455,0
0,0,-10.00,-44.00,26.00,30479,0
0,0,-18.00,-44.00,14.00,30502,0
0,0,8.00,-34.00,40.00,30526,0
0,0,-4.00,-34.00,32.00,30549,0
0,0,-8.00,-32.00,4.00,30573,0
0,0,-2.00,-48.00,12.00,30597,0
0,0,-8.00,-36.00,0.00,30620,0
0,0,-24.00,-60.00,34.00,30644,0
0,0,-12.00,-52.00,60.00,30667,0
0,0,2.00,-32.00,12.00,30691,0
0,0,-8.00,-38.00,36.00,30714,0
0,0,-2.00,-18.00,24.00,30738,0
0,0,-6.00,-48.00,26.00,30762,0
0,0,-6.00,-38.00,28.00,30785,0
0,0,-26.00,-44.00,44.00,30809,0
0,0,-8.00,-46.00,16.00,30832,0
0,0,-8.00,-58.00,40.00,30856,0
0,0,-6.00,-30.00,32.00,30880,0
0,0,-12.00,-36.00,24.00,30904,0
0,0,-28.00,-32.00,42.00,30928,0
0,0,-18.00,-26.00,38.00,30951,0
0,0,2.00,-36.00,14.00,30974,0
0,0,-16.00,-58.00,20.00,30997,0
0,0,-6.00,-34.00,22.00,31020,0
0,0,-14.00,-40.00,6.00,31043,0
0,0,-14.00,-56.00,22.00,31066,0
0,0,-6.00,-46.00,38.00,31090,0
0,0,-2.00,-28.00,32.00,31113,0
0,0,-12.00,-38.00,24.00,31136,0
